29, IP, 16, 0
28, ZJ, 75, 0
29, SB, 48, 0
28, PD, 27, 0
25, OD, 78, 75
29, WK, 38, 0
30, NC, 6, 0
27, IP, 32, 6
30, OD, 13, 0
27, ZJ, 100, 13
29, NC, 12, 0
29, SB, 48, 0
28, PD, 27, 0
30, IP, 8, 0
29, ZJ, 50, 0
30, SB, 24, 0
29, PD, 18, 0
26, OD, 65, 50
23, UF, 144, 115
27, SB, 96, 0
28, PD, 27, 0
30, OD, 13, 0
28, UF, 54, 0
22, WK, 171, 96
29, NC, 12, 0
30, OD, 13, 0
30, UF, 18, 0
26, IP, 40, 18
29, OD, 26, 0
30, UF, 18, 0
26, ZJ, 125, 26
28, NC, 18, 0
30, PD, 9, 0
29, DR, 44, 0
26, CL, 80, 44
30, CF, 12, 0
29, OD, 26, 0
30, CL, 16, 0
26, PD, 45, 26
29, UF, 36, 0
30, IP, 8, 0
29, ZJ, 50, 0
29, PD, 18, 0
26, OD, 65, 50
28, UF, 54, 0
27, WK, 76, 0
29, IP, 16, 0
28, ZJ, 75, 0
29, CL, 32, 0
22, SB, 216, 115
29, DR, 44, 0
29, UF, 36, 0
30, IP, 8, 0
29, ZJ, 50, 0
30, SB, 24, 0
26, OD, 65, 50
28, UF, 54, 0
29, WK, 38, 0
29, IP, 16, 0
28, ZJ, 75, 0
30, NC, 6, 0
30, DR, 22, 0
27, CL, 64, 22
27, SB, 96, 0
23, PD, 72, 115
19, CW, 180, 331
29, OD, 26, 0
29, CF, 24, 0
28, PD, 27, 0
30, OD, 13, 0
24, CL, 112, 27
29, CL, 32, 0
24, CF, 84, 32
30, SB, 24, 0
30, OD, 13, 0
27, PD, 36, 13
30, CW, 15, 0
21, DR, 220, 139
30, CW, 15, 0
27, WK, 76, 15
28, NC, 18, 0
25, IP, 48, 18
30, PD, 9, 0
25, ZJ, 150, 9
30, IP, 8, 0
27, NC, 24, 8
29, CL, 32, 0
30, CW, 15, 0
27, SB, 96, 15
30, CW, 15, 0
30, CL, 16, 0
30, SB, 24, 0
26, PD, 45, 24
28, WK, 57, 0
28, SB, 72, 0
29, PD, 18, 0
25, CW, 90, 72
21, UF, 180, 162
29, CW, 30, 0
26, WK, 95, 30
28, ZJ, 75, 0
25, NC, 36, 0
29, SB, 48, 0
28, PD, 27, 0
29, CW, 30, 0
30, ZJ, 25, 0
30, CW, 15, 0
26, UF, 90, 25
22, IP, 72, 115
29, NC, 12, 0
29, CL, 32, 0
30, CW, 15, 0
27, SB, 96, 15
30, CW, 15, 0
30, CL, 16, 0
30, SB, 24, 0
26, PD, 45, 24
28, CW, 45, 0
29, IP, 16, 0
30, PD, 9, 0
29, CW, 30, 0
25, UF, 108, 30
30, WK, 19, 0
30, NC, 6, 0
27, IP, 32, 6
21, ZJ, 250, 138
30, UF, 18, 0
27, IP, 32, 0
24, NC, 42, 32
29, CF, 24, 0
28, PD, 27, 0
30, CF, 12, 0
27, DR, 88, 12
24, CL, 112, 100
28, CF, 36, 0
30, CW, 15, 0
30, CL, 16, 0
26, PD, 45, 16
29, UF, 36, 0
28, WK, 57, 0
29, PD, 18, 0
25, CW, 90, 57
28, UF, 54, 0
30, CW, 15, 0
27, WK, 76, 15
29, IP, 16, 0
28, ZJ, 75, 0
29, CL, 32, 0
22, SB, 216, 147
29, UF, 36, 0
28, WK, 57, 0
28, SB, 72, 0
25, CW, 90, 72
30, CL, 16, 0
30, CF, 12, 0
27, DR, 88, 16
30, IP, 8, 0
30, ZJ, 25, 0
30, CW, 15, 0
26, UF, 90, 25
30, CW, 15, 0
27, WK, 76, 15
30, NC, 6, 0
27, IP, 32, 6
30, UF, 18, 0
26, ZJ, 125, 18
28, NC, 18, 0
30, CF, 12, 0
28, DR, 66, 0
25, CL, 96, 66
29, CF, 24, 0
28, CW, 45, 0
30, WK, 19, 0
25, SB, 144, 45
21, PD, 90, 189
28, UF, 54, 0
27, WK, 76, 0
27, SB, 96, 0
28, PD, 27, 0
24, CW, 105, 96
29, CL, 32, 0
29, CF, 24, 0
26, DR, 110, 32
18, OD, 169, 388
29, CW, 30, 0
26, WK, 95, 30
30, ZJ, 25, 0
27, NC, 24, 0
30, PD, 9, 0
28, OD, 39, 0
24, IP, 56, 39
30, SB, 24, 0
29, PD, 18, 0
30, PD, 9, 0
27, OD, 52, 9
30, IP, 8, 0
24, ZJ, 175, 61
29, IP, 16, 0
26, NC, 30, 16
28, CL, 48, 0
30, PD, 9, 0
29, CW, 30, 0
30, OD, 13, 0
26, SB, 120, 30
29, CW, 30, 0
28, OD, 39, 0
30, ZJ, 25, 0
29, CL, 32, 0
29, SB, 48, 0
25, PD, 54, 48
30, OD, 13, 0
27, WK, 76, 0
27, SB, 96, 0
28, PD, 27, 0
24, CW, 105, 96
30, DR, 22, 0
30, NC, 6, 0
27, IP, 32, 6
26, ZJ, 125, 0
29, NC, 12, 0
29, CL, 32, 0
30, CW, 15, 0
27, SB, 96, 15
30, CW, 15, 0
30, CL, 16, 0
30, SB, 24, 0
26, PD, 45, 24
29, CW, 30, 0
23, OD, 104, 125
20, UF, 198, 236
30, IP, 8, 0
30, ZJ, 25, 0
30, CL, 16, 0
30, PD, 9, 0
29, CW, 30, 0
30, OD, 13, 0
26, SB, 120, 30
30, OD, 13, 0
27, PD, 36, 13
30, OD, 13, 0
28, UF, 54, 0
27, SB, 96, 0
28, PD, 27, 0
24, CW, 105, 96
29, OD, 26, 0
30, OD, 13, 0
27, UF, 72, 13
21, WK, 190, 201
29, SB, 48, 0
28, PD, 27, 0
30, CW, 15, 0
29, UF, 36, 0
30, SB, 24, 0
29, PD, 18, 0
26, OD, 65, 36
30, OD, 13, 0
27, UF, 72, 13
23, ZJ, 200, 101
30, CL, 16, 0
29, SB, 48, 0
30, OD, 13, 0
27, PD, 36, 13
29, CW, 30, 0
29, UF, 36, 0
29, ZJ, 50, 0
30, SB, 24, 0
29, PD, 18, 0
26, OD, 65, 50
30, ZJ, 25, 0
30, CW, 15, 0
29, OD, 26, 0
26, UF, 90, 26
28, ZJ, 75, 0
20, NC, 66, 116
30, PD, 9, 0
29, DR, 44, 0
26, CL, 80, 44
30, CF, 12, 0
28, PD, 27, 0
30, WK, 19, 0
27, CW, 60, 19
28, OD, 39, 0
30, UF, 18, 0
29, WK, 38, 0
30, ZJ, 25, 0
24, SB, 168, 79
30, WK, 19, 0
30, SB, 24, 0
27, CW, 60, 24
29, DR, 44, 0
29, UF, 36, 0
29, ZJ, 50, 0
30, SB, 24, 0
26, OD, 65, 50
28, UF, 54, 0
29, WK, 38, 0
28, ZJ, 75, 0
30, NC, 6, 0
30, DR, 22, 0
27, CL, 64, 22
30, CW, 15, 0
27, SB, 96, 15
23, PD, 72, 115
30, OD, 13, 0
28, UF, 54, 0
27, WK, 76, 0
27, SB, 96, 0
28, PD, 27, 0
24, CW, 105, 96
28, DR, 66, 0
30, WK, 19, 0
28, ZJ, 75, 0
30, NC, 6, 0
30, SB, 24, 0
29, PD, 18, 0
28, CW, 45, 0
24, UF, 126, 75
29, WK, 38, 0
30, SB, 24, 0
29, PD, 18, 0
28, UF, 54, 0
24, ZJ, 175, 54
27, NC, 24, 0
30, DR, 22, 0
27, CL, 64, 22
29, PD, 18, 0
28, CW, 45, 0
30, WK, 19, 0
25, SB, 144, 45
28, CW, 45, 0
30, DR, 22, 0
29, UF, 36, 0
30, WK, 19, 0
29, ZJ, 50, 0
28, CL, 48, 0
28, SB, 72, 0
24, PD, 63, 72
30, WK, 19, 0
30, SB, 24, 0
27, CW, 60, 24
29, DR, 44, 0
21, OD, 130, 229
30, CW, 15, 0
27, WK, 76, 15
30, PD, 9, 0
28, OD, 39, 0
25, ZJ, 150, 39
27, NC, 24, 0
29, CL, 32, 0
30, CW, 15, 0
27, SB, 96, 15
30, CW, 15, 0
29, OD, 26, 0
30, CL, 16, 0
30, SB, 24, 0
26, PD, 45, 26
28, WK, 57, 0
28, SB, 72, 0
29, PD, 18, 0
25, CW, 90, 72
27, ZJ, 100, 0
30, NC, 6, 0
30, CL, 16, 0
28, SB, 72, 0
27, PD, 36, 0
30, CW, 15, 0
24, OD, 91, 100
21, UF, 180, 191
29, CW, 30, 0
26, WK, 95, 30
17, IP, 112, 371
28, NC, 18, 0
28, CL, 48, 0
30, PD, 9, 0
29, CW, 30, 0
30, OD, 13, 0
26, SB, 120, 30
29, CW, 30, 0
28, OD, 39, 0
30, UF, 18, 0
29, CL, 32, 0
29, SB, 48, 0
25, PD, 54, 48
30, WK, 19, 0
30, SB, 24, 0
27, CW, 60, 24
30, DR, 22, 0
30, IP, 8, 0
30, CW, 15, 0
26, UF, 90, 15
30, NC, 6, 0
27, IP, 32, 6
29, NC, 12, 0
29, CL, 32, 0
30, CW, 15, 0
27, SB, 96, 15
30, CW, 15, 0
30, CL, 16, 0
30, SB, 24, 0
26, PD, 45, 24
29, CW, 30, 0
23, OD, 104, 111
30, WK, 19, 0
28, IP, 24, 0
30, NC, 6, 0
30, SB, 24, 0
29, PD, 18, 0
28, CW, 45, 0
30, PD, 9, 0
27, OD, 52, 9
24, UF, 126, 61
29, WK, 38, 0
29, NC, 12, 0
30, OD, 13, 0
30, UF, 18, 0
26, IP, 40, 18
20, ZJ, 275, 215
30, PD, 9, 0
29, DR, 44, 0
26, CL, 80, 44
30, CF, 12, 0
29, PD, 18, 0
28, CW, 45, 0
29, OD, 26, 0
30, WK, 19, 0
25, SB, 144, 45
30, WK, 19, 0
30, SB, 24, 0
27, CW, 60, 24
29, DR, 44, 0
29, UF, 36, 0
30, IP, 8, 0
29, ZJ, 50, 0
30, SB, 24, 0
26, OD, 65, 50
28, UF, 54, 0
29, WK, 38, 0
29, IP, 16, 0
28, ZJ, 75, 0
30, DR, 22, 0
27, CL, 64, 22
30, CW, 15, 0
27, SB, 96, 15
23, PD, 72, 115
29, UF, 36, 0
28, WK, 57, 0
28, SB, 72, 0
29, PD, 18, 0
25, CW, 90, 72
28, DR, 66, 0
29, IP, 16, 0
29, ZJ, 50, 0
30, PD, 9, 0
29, CW, 30, 0
25, UF, 108, 50
30, WK, 19, 0
30, UF, 18, 0
26, IP, 40, 18
30, PD, 9, 0
29, UF, 36, 0
25, ZJ, 150, 36
28, CL, 48, 0
30, PD, 9, 0
29, CW, 30, 0
26, SB, 120, 30
29, CW, 30, 0
30, UF, 18, 0
30, ZJ, 25, 0
29, CL, 32, 0
29, SB, 48, 0
25, PD, 54, 48
28, CW, 45, 0
30, DR, 22, 0
22, OD, 117, 186
28, WK, 57, 0
30, OD, 13, 0
26, IP, 40, 13
29, OD, 26, 0
26, ZJ, 125, 26
30, CL, 16, 0
28, SB, 72, 0
30, OD, 13, 0
27, PD, 36, 13
29, WK, 38, 0
29, SB, 48, 0
30, PD, 9, 0
26, CW, 75, 48
29, IP, 16, 0
28, ZJ, 75, 0
29, SB, 48, 0
28, PD, 27, 0
25, OD, 78, 75
22, UF, 162, 153
30, CW, 15, 0
27, WK, 76, 15
30, PD, 9, 0
28, OD, 39, 0
29, UF, 36, 0
25, ZJ, 150, 39
28, CL, 48, 0
30, PD, 9, 0
29, CW, 30, 0
30, OD, 13, 0
26, SB, 120, 30
29, CW, 30, 0
28, OD, 39, 0
30, UF, 18, 0
30, ZJ, 25, 0
29, CL, 32, 0
29, SB, 48, 0
25, PD, 54, 48
30, UF, 18, 0
29, WK, 38, 0
29, SB, 48, 0
30, PD, 9, 0
26, CW, 75, 48
30, DR, 22, 0
30, ZJ, 25, 0
30, CW, 15, 0
26, UF, 90, 25
30, UF, 18, 0
26, ZJ, 125, 18
29, CL, 32, 0
30, CW, 15, 0
27, SB, 96, 15
30, CW, 15, 0
30, CL, 16, 0
30, SB, 24, 0
26, PD, 45, 24
29, CW, 30, 0
23, OD, 104, 143
29, WK, 38, 0
30, OD, 13, 0
27, ZJ, 100, 13
29, SB, 48, 0
28, PD, 27, 0
30, WK, 19, 0
30, SB, 24, 0
27, CW, 60, 24
29, ZJ, 50, 0
30, SB, 24, 0
29, PD, 18, 0
26, OD, 65, 50
23, UF, 144, 115
28, WK, 57, 0
19, IP, 96, 259
30, SB, 24, 0
29, PD, 18, 0
30, UF, 18, 0
30, PD, 9, 0
27, OD, 52, 18
28, UF, 54, 0
30, IP, 8, 0
24, ZJ, 175, 70
16, NC, 90, 355
12, DV, 133, 621
26, DR, 110, 0
23, CF, 96, 110
29, PD, 18, 0
28, CW, 45, 0
29, OD, 26, 0
30, WK, 19, 0
25, SB, 144, 45
30, UF, 18, 0
29, WK, 38, 0
29, SB, 48, 0
26, CW, 75, 48
28, DR, 66, 0
28, UF, 54, 0
29, IP, 16, 0
28, ZJ, 75, 0
29, SB, 48, 0
25, OD, 78, 75
30, OD, 13, 0
27, UF, 72, 13
28, WK, 57, 0
28, IP, 24, 0
30, OD, 13, 0
27, ZJ, 100, 13
29, NC, 12, 0
30, NC, 6, 0
26, DV, 35, 6
30, CF, 12, 0
29, CW, 30, 0
30, OD, 13, 0
26, SB, 120, 30
22, PD, 81, 153
29, UF, 36, 0
28, WK, 57, 0
28, SB, 72, 0
29, PD, 18, 0
25, CW, 90, 72
29, OD, 26, 0
30, DV, 7, 0
24, CF, 84, 0
30, SB, 24, 0
30, OD, 13, 0
27, PD, 36, 13
30, CW, 15, 0
21, DR, 220, 84
27, UF, 72, 0
28, IP, 24, 0
27, ZJ, 100, 0
30, NC, 6, 0
30, DV, 7, 0
28, SB, 72, 0
27, PD, 36, 0
30, CW, 15, 0
24, OD, 91, 100
30, IP, 8, 0
30, ZJ, 25, 0
30, CW, 15, 0
29, OD, 26, 0
26, UF, 90, 26
30, CW, 15, 0
27, WK, 76, 15
30, NC, 6, 0
27, IP, 32, 6
29, OD, 26, 0
30, UF, 18, 0
26, ZJ, 125, 26
28, NC, 18, 0
29, PD, 18, 0
30, IP, 8, 0
29, NC, 12, 0
25, DV, 42, 18
18, CL, 208, 304
30, PD, 9, 0
28, CL, 48, 0
25, DR, 132, 48
30, DR, 22, 0
27, CL, 64, 22
22, CF, 108, 180
30, UF, 18, 0
29, WK, 38, 0
26, CW, 75, 38
28, DR, 66, 0
28, UF, 54, 0
29, IP, 16, 0
28, ZJ, 75, 0
25, OD, 78, 75
30, OD, 13, 0
27, UF, 72, 13
28, WK, 57, 0
28, IP, 24, 0
30, OD, 13, 0
27, ZJ, 100, 13
29, NC, 12, 0
30, NC, 6, 0
26, DV, 35, 6
29, DR, 44, 0
26, CL, 80, 44
30, CF, 12, 0
22, PD, 81, 153
30, DR, 22, 0
30, UF, 18, 0
30, ZJ, 25, 0
30, PD, 9, 0
27, OD, 52, 25
29, IP, 16, 0
29, ZJ, 50, 0
30, PD, 9, 0
28, OD, 39, 0
25, UF, 108, 50
30, PD, 9, 0
30, UF, 18, 0
24, WK, 133, 18
28, IP, 24, 0
28, ZJ, 75, 0
30, NC, 6, 0
28, DV, 21, 0
28, CL, 48, 0
28, OD, 39, 0
30, UF, 18, 0
30, ZJ, 25, 0
29, DV, 14, 0
29, CL, 32, 0
25, PD, 54, 39
21, CW, 150, 158
30, CL, 16, 0
30, CF, 12, 0
27, DR, 88, 16
29, IP, 16, 0
29, ZJ, 50, 0
30, PD, 9, 0
29, CW, 30, 0
25, UF, 108, 50
30, WK, 19, 0
29, NC, 12, 0
30, UF, 18, 0
26, IP, 40, 18
30, PD, 9, 0
29, UF, 36, 0
25, ZJ, 150, 36
28, NC, 18, 0
28, DV, 21, 0
28, CL, 48, 0
29, CW, 30, 0
30, UF, 18, 0
30, ZJ, 25, 0
29, DV, 14, 0
29, CL, 32, 0
25, PD, 54, 32
28, CW, 45, 0
30, DR, 22, 0
22, OD, 117, 186
30, WK, 19, 0
28, IP, 24, 0
28, ZJ, 75, 0
30, NC, 6, 0
29, PD, 18, 0
28, CW, 45, 0
30, ZJ, 25, 0
30, PD, 9, 0
27, OD, 52, 25
24, UF, 126, 77
29, PD, 18, 0
30, UF, 18, 0
30, PD, 9, 0
26, CW, 75, 18
29, UF, 36, 0
23, WK, 152, 93
28, NC, 18, 0
30, DV, 7, 0
29, OD, 26, 0
29, UF, 36, 0
25, IP, 48, 36
29, PD, 18, 0
30, UF, 18, 0
30, PD, 9, 0
27, OD, 52, 18
28, UF, 54, 0
30, IP, 8, 0
24, ZJ, 175, 70
30, IP, 8, 0
27, NC, 24, 8
29, PD, 18, 0
30, IP, 8, 0
29, NC, 12, 0
25, DV, 42, 18
30, CF, 12, 0
29, PD, 18, 0
28, DR, 66, 0
25, CL, 96, 66
29, CF, 24, 0
18, SB, 312, 308
9, DL, 110, 912
28, CL, 48, 0
28, CF, 36, 0
25, DR, 132, 48
29, IP, 16, 0
29, ZJ, 50, 0
25, UF, 108, 50
30, WK, 19, 0
29, NC, 12, 0
29, DL, 10, 0
30, UF, 18, 0
26, IP, 40, 18
29, UF, 36, 0
25, ZJ, 150, 36
28, NC, 18, 0
28, DV, 21, 0
28, CL, 48, 0
26, SB, 120, 0
28, DL, 15, 0
30, DR, 22, 0
22, OD, 117, 186
26, WK, 95, 0
30, ZJ, 25, 0
30, DL, 5, 0
27, NC, 24, 5
29, DV, 14, 0
30, NC, 6, 0
30, DV, 7, 0
27, DL, 20, 7
28, OD, 39, 0
24, IP, 56, 39
30, SB, 24, 0
27, OD, 52, 0
30, IP, 8, 0
24, ZJ, 175, 52
30, DV, 7, 0
29, DL, 10, 0
29, IP, 16, 0
26, NC, 30, 16
28, DV, 21, 0
28, CL, 48, 0
30, OD, 13, 0
26, SB, 120, 13
29, IP, 16, 0
29, NC, 12, 0
29, DV, 14, 0
26, DL, 25, 16
30, DR, 22, 0
30, NC, 6, 0
30, DL, 5, 0
27, IP, 32, 6
26, ZJ, 125, 0
29, NC, 12, 0
29, DV, 14, 0
29, CL, 32, 0
27, SB, 96, 0
29, DL, 10, 0
23, OD, 104, 125
20, UF, 198, 229
28, IP, 24, 0
28, ZJ, 75, 0
30, NC, 6, 0
28, DV, 21, 0
28, CL, 48, 0
28, OD, 39, 0
30, UF, 18, 0
30, ZJ, 25, 0
24, SB, 168, 39
30, DL, 5, 0
30, DR, 22, 0
30, UF, 18, 0
30, ZJ, 25, 0
27, OD, 52, 25
29, IP, 16, 0
29, ZJ, 50, 0
28, OD, 39, 0
25, UF, 108, 50
19, WK, 228, 207
29, ZJ, 50, 0
30, DV, 7, 0
29, DL, 10, 0
26, NC, 30, 10
28, DV, 21, 0
30, SB, 24, 0
29, NC, 12, 0
29, DV, 14, 0
26, DL, 25, 14
30, UF, 18, 0
30, ZJ, 25, 0
27, OD, 52, 25
30, OD, 13, 0
27, UF, 72, 13
23, IP, 64, 85
29, SB, 48, 0
29, UF, 36, 0
30, IP, 8, 0
30, SB, 24, 0
26, OD, 65, 36
30, OD, 13, 0
27, UF, 72, 13
29, IP, 16, 0
23, ZJ, 200, 101
29, DV, 14, 0
28, DL, 15, 0
28, IP, 24, 0
25, NC, 36, 24
30, CL, 16, 0
30, SB, 24, 0
29, IP, 16, 0
29, NC, 12, 0
26, DL, 25, 16
29, OD, 26, 0
28, IP, 24, 0
30, DL, 5, 0
30, IP, 8, 0
27, NC, 24, 8
23, DV, 56, 41
28, CF, 36, 0
30, SB, 24, 0
29, CF, 24, 0
26, DR, 110, 24
29, OD, 26, 0
30, DV, 7, 0
23, CL, 128, 134
30, DR, 22, 0
27, CF, 48, 22
28, DL, 15, 0
28, DR, 66, 0
30, IP, 8, 0
30, ZJ, 25, 0
26, UF, 90, 25
30, NC, 6, 0
30, DL, 5, 0
27, IP, 32, 6
30, UF, 18, 0
26, ZJ, 125, 18
29, NC, 12, 0
29, DV, 14, 0
29, CL, 32, 0
29, DL, 10, 0
23, OD, 104, 143
29, IP, 16, 0
29, ZJ, 50, 0
28, OD, 39, 0
25, UF, 108, 50
30, UF, 18, 0
24, WK, 133, 18
29, NC, 12, 0
29, DL, 10, 0
30, OD, 13, 0
30, UF, 18, 0
26, IP, 40, 18
28, OD, 39, 0
29, UF, 36, 0
25, ZJ, 150, 39
28, NC, 18, 0
29, DL, 10, 0
30, NC, 6, 0
26, DV, 35, 10
29, DR, 44, 0
26, CL, 80, 44
30, CF, 12, 0
19, SB, 288, 247
28, IP, 24, 0
28, NC, 18, 0
28, DV, 21, 0
25, DL, 30, 24
16, CW, 225, 535
29, UF, 36, 0
30, IP, 8, 0
29, ZJ, 50, 0
30, SB, 24, 0
26, OD, 65, 50
28, UF, 54, 0
29, WK, 38, 0
29, IP, 16, 0
28, ZJ, 75, 0
30, NC, 6, 0
30, DL, 5, 0
27, DV, 28, 5
26, CF, 60, 0
28, SB, 72, 0
30, DL, 5, 0
28, CW, 45, 0
30, UF, 18, 0
30, ZJ, 25, 0
27, OD, 52, 25
29, UF, 36, 0
30, WK, 19, 0
30, IP, 8, 0
29, ZJ, 50, 0
28, DV, 21, 0
21, CL, 160, 77
26, CL, 80, 0
21, CF, 120, 80
30, CW, 15, 0
27, SB, 96, 15
29, DL, 10, 0
30, WK, 19, 0
30, SB, 24, 0
27, CW, 60, 24
18, DR, 286, 237
29, SB, 48, 0
30, SB, 24, 0
27, CW, 60, 24
24, WK, 133, 84
28, ZJ, 75, 0
29, DV, 14, 0
28, DL, 15, 0
25, NC, 36, 15
30, DL, 5, 0
27, DV, 28, 5
29, SB, 48, 0
28, NC, 18, 0
28, DV, 21, 0
25, DL, 30, 21
29, CW, 30, 0
22, IP, 72, 75
30, NC, 6, 0
30, DV, 7, 0
30, CL, 16, 0
28, SB, 72, 0
30, DL, 5, 0
29, CW, 30, 0
28, IP, 24, 0
22, ZJ, 225, 72
28, DV, 21, 0
30, IP, 8, 0
30, DV, 7, 0
27, DL, 20, 8
30, DL, 5, 0
27, IP, 32, 5
24, NC, 42, 37
29, DL, 10, 0
30, NC, 6, 0
26, DV, 35, 10
29, DR, 44, 0
26, CL, 80, 44
30, CF, 12, 0
30, WK, 19, 0
27, CW, 60, 19
29, WK, 38, 0
30, ZJ, 25, 0
24, SB, 168, 79
30, NC, 6, 0
27, IP, 32, 6
30, IP, 8, 0
27, NC, 24, 8
27, DV, 28, 0
24, DL, 35, 38
30, SB, 24, 0
25, WK, 114, 24
29, IP, 16, 0
29, ZJ, 50, 0
29, DV, 14, 0
29, CL, 32, 0
30, WK, 19, 0
25, SB, 144, 19
22, CW, 135, 163
28, DR, 66, 0
18, UF, 234, 298
28, SB, 72, 0
30, UF, 18, 0
29, SB, 48, 0
26, CW, 75, 48
29, UF, 36, 0
23, WK, 152, 123
29, UF, 36, 0
25, ZJ, 150, 36
29, DL, 10, 0
26, DV, 35, 10
28, DV, 21, 0
25, DL, 30, 21
28, UF, 54, 0
30, ZJ, 25, 0
22, NC, 54, 54
30, NC, 6, 0
27, DL, 20, 6
28, NC, 18, 0
24, DV, 49, 26
28, CL, 48, 0
29, CW, 30, 0
26, SB, 120, 30
28, UF, 54, 0
30, ZJ, 25, 0
29, DV, 14, 0
25, NC, 36, 14
29, NC, 12, 0
25, DV, 42, 12
22, DL, 45, 54
30, UF, 18, 0
29, WK, 38, 0
29, SB, 48, 0
26, CW, 75, 48
30, DR, 22, 0
29, WK, 38, 0
27, ZJ, 100, 0
29, NC, 12, 0
29, SB, 48, 0
29, DL, 10, 0
30, WK, 19, 0
30, SB, 24, 0
27, CW, 60, 24
23, UF, 144, 100
28, WK, 57, 0
19, IP, 96, 244
30, DV, 7, 0
29, DL, 10, 0
29, IP, 16, 0
26, NC, 30, 16
29, DL, 10, 0
30, NC, 6, 0
26, DV, 35, 10
29, DR, 44, 0
26, CL, 80, 44
30, CF, 12, 0
30, WK, 19, 0
27, CW, 60, 19
30, UF, 18, 0
29, WK, 38, 0
24, SB, 168, 79
29, IP, 16, 0
29, NC, 12, 0
29, DV, 14, 0
26, DL, 25, 16
29, UF, 36, 0
28, WK, 57, 0
28, SB, 72, 0
25, CW, 90, 72
28, DR, 66, 0
28, WK, 57, 0
29, NC, 12, 0
29, DL, 10, 0
26, IP, 40, 12
28, NC, 18, 0
30, DV, 7, 0
30, CL, 16, 0
28, SB, 72, 0
28, DL, 15, 0
29, WK, 38, 0
29, SB, 48, 0
26, CW, 75, 48
22, UF, 162, 123
30, CW, 15, 0
27, WK, 76, 15
30, DL, 5, 0
27, NC, 24, 5
29, DV, 14, 0
30, NC, 6, 0
30, DV, 7, 0
27, DL, 20, 7
28, UF, 54, 0
24, IP, 56, 54
18, ZJ, 325, 285
28, DL, 15, 0
30, IP, 8, 0
25, DV, 42, 15
30, SB, 24, 0
30, UF, 18, 0
27, IP, 32, 0
27, DV, 28, 0
24, DL, 35, 32
30, CW, 15, 0
27, UF, 72, 0
30, ZJ, 25, 0
29, DV, 14, 0
30, DV, 7, 0
27, DL, 20, 7
28, UF, 54, 0
24, IP, 56, 54
29, ZJ, 50, 0
21, NC, 60, 110
28, CL, 48, 0
28, SB, 72, 0
30, UF, 18, 0
30, NC, 6, 0
27, IP, 32, 6
30, IP, 8, 0
27, NC, 24, 8
24, DL, 35, 38
28, CW, 45, 0
30, DR, 22, 0
29, UF, 36, 0
30, WK, 19, 0
29, NC, 12, 0
29, DL, 10, 0
30, UF, 18, 0
26, IP, 40, 18
29, ZJ, 50, 0
28, DL, 15, 0
28, IP, 24, 0
25, NC, 36, 24
21, DV, 70, 73
29, DR, 44, 0
26, CF, 60, 44
28, SB, 72, 0
30, DL, 5, 0
28, CW, 45, 0
27, CF, 48, 0
24, DR, 154, 48
29, UF, 36, 0
30, WK, 19, 0
30, IP, 8, 0
29, ZJ, 50, 0
28, DV, 21, 0
21, CL, 160, 202
28, DR, 66, 0
30, CL, 16, 0
25, CF, 72, 66
28, DL, 15, 0
30, IP, 8, 0
30, ZJ, 25, 0
26, UF, 90, 25
25, WK, 114, 0
29, IP, 16, 0
29, ZJ, 50, 0
29, DV, 14, 0
29, CL, 32, 0
22, CW, 135, 115
28, DR, 66, 0
29, IP, 16, 0
29, ZJ, 50, 0
29, CW, 30, 0
25, UF, 108, 50
27, CW, 60, 0
30, UF, 18, 0
24, WK, 133, 60
29, NC, 12, 0
29, DL, 10, 0
30, UF, 18, 0
26, IP, 40, 18
29, UF, 36, 0
25, ZJ, 150, 36
28, NC, 18, 0
29, DL, 10, 0
30, NC, 6, 0
26, DV, 35, 10
29, DR, 44, 0
26, CL, 80, 44
30, CF, 12, 0
19, SB, 288, 250
30, CW, 15, 0
27, UF, 72, 0
30, ZJ, 25, 0
27, NC, 24, 0
29, DV, 14, 0
28, UF, 54, 0
24, IP, 56, 54
29, ZJ, 50, 0
28, DV, 21, 0
30, UF, 18, 0
27, IP, 32, 0
24, NC, 42, 32
29, IP, 16, 0
28, NC, 18, 0
24, DV, 49, 18
30, CL, 16, 0
30, SB, 24, 0
21, DL, 50, 110
30, DR, 22, 0
29, IP, 16, 0
29, ZJ, 50, 0
25, UF, 108, 50
29, SB, 48, 0
30, UF, 18, 0
24, WK, 133, 48
28, IP, 24, 0
28, ZJ, 75, 0
30, NC, 6, 0
28, DV, 21, 0
28, CL, 48, 0
30, UF, 18, 0
29, WK, 38, 0
30, ZJ, 25, 0
24, SB, 168, 38
30, DL, 5, 0
21, CW, 150, 206
26, CL, 80, 0
26, CF, 60, 0
23, DR, 176, 80
15, OD, 208, 610
28, SB, 72, 0
29, SB, 48, 0
26, CW, 75, 48
23, WK, 152, 123
30, OD, 13, 0
27, ZJ, 100, 13
28, DV, 21, 0
30, DV, 7, 0
27, DL, 20, 7
30, OD, 13, 0
24, NC, 42, 27
29, DL, 10, 0
30, NC, 6, 0
26, DV, 35, 10
30, CL, 16, 0
28, SB, 72, 0
30, OD, 13, 0
27, NC, 24, 0
27, DV, 28, 0
24, DL, 35, 28
28, CW, 45, 0
28, ZJ, 75, 0
29, SB, 48, 0
25, OD, 78, 75
30, WK, 19, 0
21, IP, 80, 153
